delta	delta_high	alpha	Agent-based Pp/Pf	Solver Pp/Pf	Agent-based Pp/Ws	Solver Pp/Ws	Agent-based Pizzas	Solver Pizzas
0.15	0.075	5.5	16.738	124.985	20.194	129.219	3.526	99.466	3.526	99.46	0.004303
0.15	0.075	6	14.965	122.585	21.872	131.085	3.521	99.637	3.521	99.644	0.003908
0.15	0.075	6.5	13.169	119.911	23.509	132.814	3.512	99.871	3.512	99.874	0.003944
0.15	0.075	7	11.353	116.894	25.1	134.444	3.499	100.254	3.499	100.248	0.003887
0.15	0.075	7.5	9.519	113.4	26.637	135.977	3.483	100.713	3.482	100.711	0.003881
0.15	0.075	8	7.669	109.25	28.113	137.426	3.461	101.302	3.462	101.303	0.004602
0.15	0.075	8.5	5.803	104.152	29.518	138.799	3.436	102.088	3.436	102.091	0.004175
0.15	0.075	9	3.919	97.335	30.835	140.108	3.404	103.073	3.404	103.075	0.004267
0.2	0.02	1	25.534	179.367	3.438	112.891	2.899	55.513	3.546	232.691	0.004996
0.2	0.02	1.5	24.554	175.535	5.052	122.318	3.035	63.798	3.568	214.259	0.021401
0.2	0.02	2	23.422	173.593	6.626	130.166	3.089	75.218	3.554	204.826	0.021120
0.2	0.02	2.5	22.158	174.274	8.151	139.141	3.087	90.668	3.505	204.241	0.003418
0.2	0.02	3	20.913	171.98	9.672	144.692	3.143	102.582	3.48	193.584	0.003069
0.2	0.02	3.5	19.621	169.519	11.171	149.477	3.196	114.4	3.45	182.733	0.002901
0.2	0.02	4	18.291	166.87	12.648	153.705	3.246	126.143	3.416	171.735	0.002577
0.2	0.02	4.5	16.924	164.004	14.1	157.479	3.293	137.75	3.379	160.552	0.002613
0.2	0.02	5	15.526	160.888	15.526	160.894	3.338	149.23	3.338	149.22	0.002816
0.2	0.02	5.5	14.1	157.469	16.924	164.002	3.379	160.532	3.293	137.722	0.002756
0.2	0.02	6	12.647	153.699	18.291	166.867	3.416	171.712	3.246	126.125	0.002686
0.2	0.02	6.5	11.171	149.463	19.621	169.513	3.45	182.699	3.196	114.355	0.003108
0.2	0.02	7	9.672	144.684	20.913	171.975	3.48	193.562	3.143	102.55	0.003014
0.2	0.02	7.5	8.151	139.139	22.158	174.275	3.505	204.242	3.087	90.671	0.003325
0.2	0.02	8	6.608	132.557	23.35	176.418	3.525	214.731	3.028	78.756	0.003702
0.2	0.02	8.5	5.04	123.993	24.482	178.107	3.539	224.431	2.966	66.973	0.003616
0.2	0.02	9	3.441	112.365	25.542	179.184	3.545	232.667	2.903	55.201	0.005683
0.2	0.04	1	26.374	174.787	3.563	108.198	3.032	80.665	3.518	213.478	0.003633
0.2	0.04	1.5	25.322	172.776	5.227	118.704	3.094	88.151	3.525	205.066	0.003377
0.2	0.04	2	24.183	170.655	6.861	126.608	3.15	96.022	3.524	196.666	0.003392
0.2	0.04	2.5	22.97	168.398	8.47	133.041	3.202	104.088	3.517	188.218	0.003441
0.2	0.04	3	21.7	166.019	10.056	138.514	3.25	112.391	3.504	179.859	0.003056
0.2	0.04	3.5	20.375	163.482	11.618	143.254	3.294	120.752	3.486	171.438	0.002995
0.2	0.04	4	19.005	160.77	13.156	147.46	3.335	129.182	3.464	163.005	0.002802
0.2	0.04	4.5	17.595	157.862	14.666	151.261	3.373	137.691	3.437	154.625	0.002452
0.2	0.04	5	16.147	154.705	16.147	154.703	3.407	146.164	3.407	146.162	0.002393
0.2	0.04	5.5	14.666	151.266	17.595	157.866	3.437	154.645	3.373	137.716	0.002297
0.2	0.04	6	13.156	147.464	19.005	160.783	3.464	163.062	3.335	129.208	0.002855
0.2	0.04	6.5	11.618	143.257	20.376	163.491	3.486	171.475	3.294	120.782	0.002648
0.2	0.04	7	10.056	138.505	21.7	166.028	3.504	179.883	3.25	112.403	0.002857
0.2	0.04	7.5	8.47	133.049	22.971	168.408	3.517	188.265	3.202	104.132	0.002943
0.2	0.04	8	6.861	126.618	24.182	170.648	3.524	196.648	3.15	96.009	0.003108
0.2	0.04	8.5	5.227	118.676	25.322	172.787	3.525	205.09	3.094	88.165	0.003758
0.2	0.04	9	3.563	108.087	26.375	174.775	3.518	213.443	3.033	80.623	0.003530
0.2	0.06	1	26.909	171.425	3.642	104.967	3.147	104.388	3.471	192.064	0.003644
0.2	0.06	1.5	25.859	169.351	5.349	115.158	3.202	108.44	3.49	185.68	0.003426
0.2	0.06	2	24.716	167.169	7.025	122.949	3.251	112.93	3.501	179.467	0.002993
0.2	0.06	2.5	23.495	164.856	8.677	129.3	3.295	117.662	3.505	173.324	0.003180
0.2	0.06	3	22.208	162.418	10.306	134.713	3.334	122.673	3.504	167.321	0.002865
0.2	0.06	3.5	20.864	159.833	11.91	139.44	3.37	127.863	3.498	161.43	0.002831
0.2	0.06	4	19.47	157.065	13.487	143.648	3.401	133.173	3.487	155.589	0.002826
0.2	0.06	4.5	18.031	154.106	15.035	147.449	3.429	138.637	3.472	149.858	0.002785
0.2	0.06	5	16.551	150.902	16.551	150.913	3.452	144.168	3.452	144.163	0.002876
0.2	0.06	5.5	15.035	147.448	18.031	154.12	3.472	149.892	3.429	138.666	0.002675
0.2	0.06	6	13.487	143.641	19.47	157.062	3.487	155.563	3.401	133.152	0.002880
0.2	0.06	6.5	11.91	139.439	20.864	159.837	3.498	161.444	3.37	127.867	0.002767
0.2	0.06	7	10.306	134.713	22.208	162.423	3.504	167.342	3.334	122.685	0.002812
0.2	0.06	7.5	8.678	129.29	23.494	164.858	3.505	173.316	3.295	117.66	0.003130
0.2	0.06	8	7.025	122.932	24.715	167.172	3.501	179.468	3.251	112.918	0.003405
0.2	0.06	8.5	5.348	115.162	25.859	169.35	3.49	185.676	3.202	108.444	0.003323
0.2	0.06	9	3.642	104.949	26.91	171.444	3.472	192.143	3.147	104.449	0.003561
0.2	0.08	1	27.213	169.598	3.687	103.105	3.248	127.184	3.41	170.782	0.003672
0.2	0.08	1.5	26.165	167.485	5.418	113.194	3.295	128.195	3.439	166.622	0.003278
0.2	0.08	2	25.019	165.256	7.119	120.917	3.335	129.593	3.461	162.71	0.002825
0.2	0.08	2.5	23.793	162.918	8.796	127.217	3.371	131.31	3.476	159.014	0.003069
0.2	0.08	3	22.499	160.436	10.449	132.61	3.401	133.26	3.486	155.498	0.002893
0.2	0.08	3.5	21.144	157.825	12.078	137.31	3.427	135.456	3.491	152.171	0.003138
0.2	0.08	4	19.736	155.021	13.677	141.531	3.448	137.82	3.491	148.982	0.002830
0.2	0.08	4.5	18.281	152.036	15.247	145.344	3.465	140.394	3.487	145.979	0.002758
0.2	0.08	5	16.783	148.824	16.783	148.825	3.478	143.106	3.478	143.109	0.002705
0.2	0.08	5.5	15.247	145.346	18.281	152.036	3.487	145.981	3.465	140.398	0.002773
0.2	0.08	6	13.677	141.531	19.736	155.026	3.491	149	3.448	137.833	0.002742
0.2	0.08	6.5	12.077	137.327	21.144	157.819	3.491	152.19	3.427	135.461	0.002783
0.2	0.08	7	10.449	132.608	22.499	160.442	3.486	155.517	3.401	133.272	0.002828
0.2	0.08	7.5	8.796	127.217	23.793	162.909	3.476	158.981	3.37	131.279	0.003122
0.2	0.08	8	7.119	120.901	25.018	165.254	3.461	162.683	3.335	129.573	0.003080
0.2	0.08	8.5	5.417	113.211	26.164	167.476	3.439	166.599	3.295	128.174	0.002878
0.2	0.08	9	3.687	103.13	27.212	169.594	3.41	170.776	3.248	127.18	0.002976
0.2	0.1	1	27.311	169.01	3.701	102.546	3.335	149.238	3.335	149.242	0.002705
0.2	0.1	1.5	26.263	166.874	5.44	112.581	3.374	147.488	3.374	147.493	0.002896
0.2	0.1	2	25.118	164.642	7.15	120.265	3.405	146.138	3.405	146.141	0.002833
0.2	0.1	2.5	23.89	162.286	8.835	126.561	3.431	145.041	3.431	145.039	0.002877
0.2	0.1	3	22.593	159.811	10.497	131.915	3.451	144.19	3.451	144.184	0.003221
0.2	0.1	3.5	21.235	157.19	12.133	136.616	3.467	143.562	3.467	143.555	0.003381
0.2	0.1	4	19.824	154.364	13.739	140.865	3.478	143.11	3.478	143.111	0.002870
0.2	0.1	4.5	18.363	151.379	15.317	144.661	3.485	142.851	3.484	142.844	0.002777
0.2	0.1	5	16.859	148.155	16.859	148.149	3.487	142.747	3.487	142.749	0.002819
0.2	0.1	5.5	15.316	144.66	18.363	151.364	3.484	142.809	3.484	142.803	0.002965
0.2	0.1	6	13.74	140.848	19.823	154.367	3.478	143.082	3.478	143.095	0.002823
0.2	0.1	6.5	12.132	136.63	21.235	157.178	3.467	143.546	3.467	143.549	0.003089
0.2	0.1	7	10.496	131.936	22.594	159.81	3.451	144.217	3.451	144.213	0.002698
0.2	0.1	7.5	8.835	126.551	23.89	162.286	3.431	145.024	3.431	145.027	0.002981
0.2	0.1	8	7.15	120.255	25.118	164.646	3.405	146.145	3.405	146.144	0.002947
0.2	0.1	8.5	5.44	112.562	26.263	166.88	3.374	147.496	3.374	147.501	0.003299
0.2	0.1	9	3.702	102.511	27.311	169.011	3.335	149.227	3.335	149.226	0.003667
0.25	0.025	1	21.971	221.466	3.165	125.329	2.736	77.112	3.598	299.648	0.013574
0.25	0.025	1.5	21.109	221.502	4.591	141.886	2.812	93.248	3.584	297.516	0.003170
0.25	0.025	2	20.182	218.551	5.968	153.839	2.888	109.226	3.558	284.868	0.002533
0.25	0.025	2.5	19.195	215.349	7.312	163.467	2.961	125.227	3.525	271.834	0.002637
0.25	0.025	3	18.159	211.959	8.627	171.622	3.031	141.192	3.486	258.616	0.002320
0.25	0.025	3.5	17.079	208.317	9.916	178.679	3.099	156.917	3.442	245.034	0.002110
0.25	0.025	4	15.961	204.39	11.179	184.916	3.164	172.361	3.393	231.124	0.002041
0.25	0.025	4.5	14.809	200.159	12.417	190.493	3.226	187.541	3.341	216.915	0.001938
0.25	0.025	5	13.627	195.542	13.627	195.545	3.285	202.376	3.285	202.376	0.001888
0.25	0.025	5.5	12.417	190.488	14.809	200.161	3.341	216.92	3.226	187.529	0.002011
0.25	0.025	6	11.179	184.912	15.961	204.4	3.393	231.139	3.164	172.382	0.001986
0.25	0.025	6.5	9.916	178.671	17.078	208.323	3.442	245.037	3.099	156.919	0.002153
0.25	0.025	7	8.627	171.604	18.158	211.961	3.486	258.6	3.031	141.17	0.002253
0.25	0.025	7.5	7.312	163.468	19.195	215.369	3.525	271.898	2.961	125.282	0.002618
0.25	0.025	8	5.968	153.842	20.182	218.555	3.558	284.886	2.888	109.241	0.002708
0.25	0.025	8.5	4.591	141.99	21.109	221.572	3.584	297.69	2.812	93.297	0.002943
0.25	0.025	9	3.171	125.861	21.968	223.694	3.601	308.619	2.733	77.443	0.004154
0.25	0.05	1	22.817	216.339	3.315	118.326	2.895	111.852	3.549	283.18	0.002806
0.25	0.05	1.5	21.979	213.299	4.811	133.188	2.968	121.668	3.55	272.659	0.002413
0.25	0.05	2	21.054	210.072	6.264	144.583	3.035	131.995	3.541	262.043	0.002544
0.25	0.05	2.5	20.058	206.689	7.683	153.938	3.099	142.689	3.525	251.469	0.002649
0.25	0.05	3	19.005	203.097	9.07	162.002	3.159	153.668	3.503	240.907	0.002008
0.25	0.05	3.5	17.899	199.275	10.428	169.014	3.215	164.652	3.475	230.22	0.001958
0.25	0.05	4	16.746	195.188	11.757	175.265	3.268	175.68	3.442	219.447	0.001881
0.25	0.05	4.5	15.553	190.802	13.055	180.913	3.317	186.716	3.404	208.594	0.001866
0.25	0.05	5	14.321	186.063	14.321	186.069	3.363	197.695	3.362	197.692	0.001743
0.25	0.05	5.5	13.055	180.914	15.553	190.802	3.404	208.603	3.317	186.714	0.001750
0.25	0.05	6	11.757	175.27	16.746	195.197	3.442	219.472	3.268	175.713	0.001799
0.25	0.05	6.5	10.428	169.021	17.899	199.271	3.475	230.223	3.215	164.654	0.001996
0.25	0.05	7	9.07	161.983	19.004	203.098	3.502	240.885	3.158	153.641	0.002318
